sku_number,report_expected_promo_demand,order_units,projected_stock_gap_units,expected_promo_demand,expected_units_total_promo,feature_expected_total_units_first_7_days,feature_probability_expected_units_consensus,historical_units_same_discount_avg,feature_pre_promo_rolling_demand_units,demand_evidence_label,demand_evidence_class,feature_signal_max,final_minus_feature,feature_exceeds_final_by
87825,1,0,0,1,1,0.7000000000000001,14.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,14.0,-13.0,13.0
95579,1,0,0,1,1,0.7000000000000001,14.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,14.0,-13.0,13.0
97690,1,0,3,1,1,0.7000000000000001,14.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,14.0,-13.0,13.0
94609,1,0,1,1,1,0.7000000000000001,14.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,14.0,-13.0,13.0
89662,1,0,1,1,1,0.9333333333333332,14.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,14.0,-13.0,13.0
68416,1,0,2,1,1,0.4666666666666667,14.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,14.0,-13.0,13.0
26171,1,0,0,1,1,0.7000000000000001,14.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,14.0,-13.0,13.0
94824,1,0,1,1,1,0.7000000000000001,14.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,14.0,-13.0,13.0
88955,1,0,0,1,1,0.7000000000000001,14.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,14.0,-13.0,13.0
943282,1,0,0,1,1,1.1666666666666663,13.846153846153848,13.8462,14.0,NO_DEMAND,low_nonzero_demand,13.8462,-12.8462,12.8462
74028,11,0,0,11,11,8.726666666666667,23.8,0.0,23.8,NEVER_SOLD_IN_PROMO,healthy_nonzero_demand,23.8,-12.8,12.8
43839,1,0,0,1,1,0.7000000000000001,13.625,0.0,14.0,NO_DEMAND,low_nonzero_demand,13.625,-12.625,12.625
195106,11,0,0,11,11,9.418181818181818,23.545454545454547,0.0,23.545454545454547,NEVER_SOLD_IN_PROMO,healthy_nonzero_demand,23.545454545454547,-12.545454545454547,12.545454545454547
612448,1,0,0,1,1,1.3533333333333333,13.142857142857142,13.1429,19.6,NO_DEMAND,low_nonzero_demand,13.1429,-12.1429,12.1429
67621,3,0,0,3,3,6.1923076923076925,14.884615384615383,0.0,24.769230769230766,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,14.884615384615383,-11.884615384615383,11.884615384615383
188996,1,0,0,1,1,1.5555555555555554,12.625,12.625,18.666666666666664,NO_DEMAND,low_nonzero_demand,12.625,-11.625,11.625
94175,1,0,1,1,1,0.7000000000000001,12.0,3.0,21.0,NO_DEMAND,low_nonzero_demand,12.0,-11.0,11.0
9499,1,0,0,1,1,1.6333333333333333,12.0,10.0,14.0,NO_DEMAND,low_nonzero_demand,12.0,-11.0,11.0
87879,1,0,0,1,1,0.7000000000000001,12.0,3.0,21.0,NO_DEMAND,low_nonzero_demand,12.0,-11.0,11.0
943185,1,0,0,1,1,0.9333333333333332,11.923076923076923,11.9231,14.0,NO_DEMAND,low_nonzero_demand,11.9231,-10.9231,10.9231
32861,1,0,0,1,1,2.006666666666667,11.823529411764708,0.0,39.2,NO_DEMAND,low_nonzero_demand,11.823529411764708,-10.823529411764708,10.823529411764708
193203,1,0,3,1,1,0.9333333333333332,11.636363636363637,11.6364,21.0,NO_DEMAND,low_nonzero_demand,11.6364,-10.6364,10.6364
15789,1,0,3,1,1,0.4666666666666667,11.444444444444445,9.6,14.0,NO_DEMAND,low_nonzero_demand,11.444444444444445,-10.444444444444445,10.444444444444445
63079,1,0,3,1,1,1.3222222222222224,11.444444444444445,11.0,32.66666666666667,NO_DEMAND,low_nonzero_demand,11.444444444444445,-10.444444444444445,10.444444444444445
94176,1,0,1,1,1,0.6222222222222221,11.333333333333332,4.0,18.666666666666664,NO_DEMAND,low_nonzero_demand,11.333333333333332,-10.333333333333332,10.333333333333332
15792,1,0,2,1,1,1.0266666666666666,11.25925925925926,10.4,16.8,NO_DEMAND,low_nonzero_demand,11.25925925925926,-10.25925925925926,10.25925925925926
88735,1,0,2,1,1,1.4,11.0,0.0,21.0,NO_DEMAND,low_nonzero_demand,11.0,-10.0,10.0
20798,1,0,0,1,1,2.177777777777778,10.77777777777778,10.7778,16.333333333333336,NO_DEMAND,low_nonzero_demand,10.7778,-9.7778,9.7778
199056,1,0,11,1,1,10.507525,0.4166666666666667,0.5,0.0,NO_DEMAND,low_nonzero_demand,10.507525,-9.507525,9.507525
52033,1,0,0,1,1,1.4,10.5,0.0,21.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,10.5,-9.5,9.5
265675,1,0,2,1,1,0.7000000000000001,10.5,0.0,21.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,10.5,-9.5,9.5
37987,1,0,1,1,1,3.5933333333333333,10.5,10.5,30.800000000000004,NO_DEMAND,low_nonzero_demand,10.5,-9.5,9.5
192032,1,0,0,1,1,0.00098,10.5,0.0,0.0294,NO_DEMAND,low_nonzero_demand,10.5,-9.5,9.5
92922,1,0,0,1,1,0.7000000000000001,10.5,0.0,21.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,10.5,-9.5,9.5
580,3,0,0,3,3,3.309090909090909,12.444444444444445,12.4444,15.272727272727272,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,12.444444444444445,-9.444444444444445,9.444444444444445
480568,1,0,0,1,1,1.5555555555555554,10.333333333333332,2.0,18.666666666666664,NO_DEMAND,low_nonzero_demand,10.333333333333332,-9.333333333333332,9.333333333333332
282383,4,0,0,4,4,4.277777777777778,11.75,13.0,23.333333333333336,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,13.0,-9.0,9.0
194747,4,0,0,4,4,6.082222222222223,13.0,0.0,21.46666666666667,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,13.0,-9.0,9.0
94563,1,0,0,1,1,0.9333333333333332,10.0,0.0,14.0,NO_DEMAND,low_nonzero_demand,10.0,-9.0,9.0
484598,1,0,1,1,1,2.1,9.916666666666666,9.9167,14.0,NO_DEMAND,low_nonzero_demand,9.9167,-8.9167,8.9167
193061,1,0,11,1,1,9.632525,0.2727272727272727,0.2727,0.0,NO_DEMAND,low_nonzero_demand,9.632525,-8.632525,8.632525
482870,1,0,0,1,1,2.177777777777778,9.545454545454543,9.5455,16.333333333333336,NO_DEMAND,low_nonzero_demand,9.5455,-8.5455,8.5455
872164,1,0,0,1,1,1.4,9.5,5.0,14.0,NO_DEMAND,low_nonzero_demand,9.5,-8.5,8.5
259101,2,0,0,2,2,3.64,10.5,10.5,18.2,CREDIBLE_PROMO_DEMAND,healthy_nonzero_demand,10.5,-8.5,8.5
187749,1,0,11,1,1,9.343366666666666,0.5714285714285714,0.4444,0.0,NO_DEMAND,low_nonzero_demand,9.343366666666666,-8.343366666666666,8.343366666666666
186414,1,0,9,1,1,9.343366666666666,0.6999999999999998,0.625,0.0,NO_DEMAND,low_nonzero_demand,9.343366666666666,-8.343366666666666,8.343366666666666
88169,1,0,8,1,1,9.343366666666666,0.4,0.8333,0.0,NO_DEMAND,low_nonzero_demand,9.343366666666666,-8.343366666666666,8.343366666666666
193204,1,0,0,1,1,0.8866666666666665,9.272727272727272,9.2727,19.6,NO_DEMAND,low_nonzero_demand,9.272727272727272,-8.272727272727272,8.272727272727272
11838,1,0,0,1,1,1.4,9.125,0.0,21.0,NO_DEMAND,low_nonzero_demand,9.125,-8.125,8.125
484501,1,0,0,1,1,1.75,9.0625,8.6154,17.5,NO_DEMAND,low_nonzero_demand,9.0625,-8.0625,8.0625
192750,1,0,0,1,1,0.9333333333333332,2.0,9.0,28.0,NO_DEMAND,low_nonzero_demand,9.0,-8.0,8.0
88112,1,0,0,1,1,0.7000000000000001,9.0,0.0,14.0,NO_DEMAND,low_nonzero_demand,9.0,-8.0,8.0
46889,1,0,2,1,1,0.4666666666666667,9.0,9.0,14.0,NO_DEMAND,low_nonzero_demand,9.0,-8.0,8.0
90781,1,0,1,1,1,0.4666666666666667,9.0,4.0,14.0,NO_DEMAND,low_nonzero_demand,9.0,-8.0,8.0
90903,1,0,9,1,1,8.788888888888888,2.5555555555555554,0.1429,0.0,NO_DEMAND,low_nonzero_demand,8.788888888888888,-7.788888888888888,7.788888888888888
198637,1,0,0,1,1,0.9333333333333332,8.75,0.0,14.0,NO_DEMAND,low_nonzero_demand,8.75,-7.75,7.75
199378,1,0,9,1,1,8.75,0.5714285714285714,0.0,0.0,NO_DEMAND,low_nonzero_demand,8.75,-7.75,7.75
188852,1,0,0,1,1,1.96,7.5,8.75,16.8,NO_DEMAND,low_nonzero_demand,8.75,-7.75,7.75
265705,1,0,1,1,1,0.9333333333333332,8.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,8.5,-7.5,7.5
88111,1,0,0,1,1,0.7000000000000001,8.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,8.5,-7.5,7.5
21217,1,0,0,1,1,0.4666666666666667,8.5,3.0,14.0,NO_DEMAND,low_nonzero_demand,8.5,-7.5,7.5
88119,1,0,1,1,1,1.1666666666666663,8.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,8.5,-7.5,7.5
88118,1,0,0,1,1,0.7000000000000001,8.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,8.5,-7.5,7.5
626775,1,0,0,1,1,0.7000000000000001,8.5,3.0,14.0,NO_DEMAND,low_nonzero_demand,8.5,-7.5,7.5
97037,1,0,1,1,1,0.9333333333333332,8.5,3.0,14.0,NO_DEMAND,low_nonzero_demand,8.5,-7.5,7.5
390763,1,0,0,1,1,0.7000000000000001,8.4,8.4,14.0,NO_DEMAND,low_nonzero_demand,8.4,-7.4,7.4
192936,1,0,2,1,1,0.4666666666666667,8.318181818181818,8.3182,14.0,NO_DEMAND,low_nonzero_demand,8.3182,-7.318199999999999,7.318199999999999
943142,1,0,0,1,1,0.7000000000000001,8.076923076923077,8.0769,14.0,NO_DEMAND,low_nonzero_demand,8.076923076923077,-7.076923076923077,7.076923076923077
88117,1,0,2,1,1,0.4666666666666667,8.0,0.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
595381,1,0,0,1,1,0.9333333333333332,8.0,2.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
44398,1,0,2,1,1,0.7000000000000001,8.0,2.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
38424,1,0,0,1,1,0.4666666666666667,8.0,2.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
97043,1,0,2,1,1,0.4666666666666667,8.0,2.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
289221,1,0,0,1,1,1.8666666666666667,8.0,2.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
88110,1,0,0,1,1,0.9333333333333332,8.0,0.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
56565,1,0,0,1,1,0.7000000000000001,8.0,2.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
196873,1,0,2,1,1,0.4666666666666667,8.0,0.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
54777,1,0,1,1,1,0.4666666666666667,8.0,2.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
88082,1,0,0,1,1,0.4666666666666667,8.0,0.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
850225,1,0,0,1,1,0.4666666666666667,8.0,2.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
461679,1,0,0,1,1,0.9333333333333332,8.0,2.0,14.0,NO_DEMAND,low_nonzero_demand,8.0,-7.0,7.0
199841,1,0,2,1,1,1.96,7.833333333333333,5.6667,16.8,NO_DEMAND,low_nonzero_demand,7.833333333333333,-6.833333333333333,6.833333333333333
321943,1,0,0,1,1,1.2600000000000002,7.823529411764706,0.0,16.8,NO_DEMAND,low_nonzero_demand,7.823529411764706,-6.823529411764706,6.823529411764706
193205,1,0,2,1,1,0.9333333333333332,7.818181818181818,7.8182,14.0,NO_DEMAND,low_nonzero_demand,7.8182,-6.8182,6.8182
186369,1,0,1,1,1,1.0888888888888888,7.642857142857143,7.6429,18.666666666666664,NO_DEMAND,low_nonzero_demand,7.6429,-6.6429,6.6429
591904,1,0,0,1,1,1.0733333333333333,7.642857142857143,7.6429,25.2,NO_DEMAND,low_nonzero_demand,7.6429,-6.6429,6.6429
94659,1,0,8,1,1,7.631166666666667,1.2222222222222223,0.4286,0.0,NO_DEMAND,low_nonzero_demand,7.631166666666667,-6.631166666666667,6.631166666666667
97038,1,0,2,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
51979,1,0,2,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
191867,1,0,0,1,1,0.9333333333333332,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
94491,1,0,2,1,1,1.4,7.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
63699,1,0,1,1,1,0.7000000000000001,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
626740,1,0,0,1,1,0.9333333333333332,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
91271,1,0,2,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
97039,1,0,1,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
97045,1,0,1,1,1,0.7000000000000001,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
321338,1,0,1,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
97035,1,0,1,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
194881,1,0,0,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
60552,1,0,1,1,1,0.7000000000000001,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
96847,1,0,0,1,1,0.4666666666666667,7.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
91270,1,0,0,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
390879,1,0,1,1,1,0.7000000000000001,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
97036,1,0,0,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
561045,1,0,1,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
190037,1,0,2,1,1,1.1666666666666663,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
51977,1,0,2,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
96282,1,0,1,1,1,0.4666666666666667,7.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
581747,1,0,0,1,1,0.7000000000000001,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
97046,1,0,1,1,1,0.7000000000000001,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
90911,1,0,1,1,1,0.7000000000000001,7.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
812161,1,0,1,1,1,0.9333333333333332,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
672483,1,0,0,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
196323,1,0,1,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
88116,1,0,1,1,1,0.7000000000000001,7.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
6820,1,0,1,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
96850,1,0,0,1,1,0.4666666666666667,7.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
88113,1,0,0,1,1,0.9333333333333332,7.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
472557,1,0,0,1,1,1.6333333333333333,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
90922,1,0,1,1,1,0.4666666666666667,7.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
91274,1,0,2,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
185184,1,0,0,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
265640,1,0,0,1,1,0.4666666666666667,7.5,0.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
190036,1,0,1,1,1,0.4666666666666667,7.5,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.5,-6.5,6.5
198563,1,0,2,1,1,7.407407407407407,0.6666666666666666,0.6667,14.0,NO_DEMAND,low_nonzero_demand,7.407407407407407,-6.407407407407407,6.407407407407407
193212,1,0,2,1,1,0.7000000000000001,7.363636363636363,7.3636,14.0,NO_DEMAND,low_nonzero_demand,7.363636363636363,-6.363636363636363,6.363636363636363
88081,1,0,1,1,1,1.711111111111111,7.333333333333333,0.0,30.333333333333332,NO_DEMAND,low_nonzero_demand,7.333333333333333,-6.333333333333333,6.333333333333333
196495,1,0,5,1,1,7.21491696969697,1.04,0.0,0.0,NO_DEMAND,low_nonzero_demand,7.21491696969697,-6.21491696969697,6.21491696969697
94888,1,0,6,1,1,7.015049999999999,1.6666666666666665e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.015049999999999,-6.015049999999999,6.015049999999999
88570,1,0,2,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
43876,1,0,2,1,1,0.9333333333333332,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
7512,1,0,1,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
185220,1,0,1,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
199139,1,0,0,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
66555,1,0,2,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
38950,1,0,2,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
196043,1,0,2,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
185051,1,0,1,1,1,0.9333333333333332,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
90042,1,0,1,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
13629,1,0,0,1,1,7.0,0.4,0.4,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
93710,1,0,0,1,1,7.0,0.3333333333333333,0.3333,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
90044,1,0,1,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
90043,1,0,1,1,1,0.9333333333333332,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
93740,1,0,3,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
97217,1,0,1,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
97157,1,0,1,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
88124,1,0,1,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
191868,1,0,0,1,1,0.9333333333333332,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
89664,1,0,0,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
88114,1,0,1,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
97048,1,0,3,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
384100,1,0,0,1,1,0.4666666666666667,7.0,0.0,7.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
2941,1,0,1,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
195575,1,0,7,1,1,7.0,0.5,0.0,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
450545,1,0,7,1,1,7.0,2.5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
50354,1,0,7,1,1,7.0,0.4166666666666667,0.0,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
326232,1,0,7,1,1,7.0,0.4,0.2727,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
932434,1,0,0,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
55887,1,0,0,1,1,0.9333333333333332,7.0,1.0,14.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
186125,1,0,0,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
192751,1,0,0,1,1,0.7000000000000001,1.375,7.0,14.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
91272,1,0,1,1,1,0.9333333333333332,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
94172,1,0,1,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
97040,1,0,2,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
93347,1,0,0,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
199005,1,0,8,1,1,7.0,0.6923076923076923,0.0,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
189081,1,0,7,1,1,7.0,1.5,1.4444,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
13628,1,0,8,1,1,7.0,0.4,0.4,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
190034,1,0,8,1,1,7.0,1e-06,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
91588,1,0,8,1,1,7.0,0.2000001,0.2,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
196422,1,0,8,1,1,7.0,0.5,0.5,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
52034,1,0,0,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
67898,1,0,8,1,1,7.0,0.1875,0.0833,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
94509,1,0,8,1,1,7.0,1.6666666666666665e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
88870,1,0,2,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
91273,1,0,2,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
336629,1,0,0,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
298018,1,0,0,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
67895,1,0,7,1,1,7.0,0.6,0.6667,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
93519,1,0,6,1,1,7.0,1.6666666666666667,1.6667,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
93345,1,0,1,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
191356,1,0,0,1,1,1.1666666666666663,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
189082,1,0,7,1,1,7.0,0.1666667083333333,0.2222,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
12979,1,0,7,1,1,7.0,1.25,1.2222,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
20312,1,0,6,1,1,7.0,0.6875,0.5455,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
93344,1,0,0,1,1,0.4666666666666667,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
66085,1,0,0,1,1,0.7000000000000001,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
491500,1,0,6,1,1,7.0,0.2307692307692307,0.3333,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
192126,1,0,6,1,1,7.0,0.75,0.5714,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
462039,1,0,1,1,1,0.9333333333333332,7.0,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,7.0,-6.0,6.0
194035,1,0,5,1,1,7.0,0.2777777777777778,0.2,0.0,NO_DEMAND,low_nonzero_demand,7.0,-6.0,6.0
49686,1,0,0,1,1,0.4666666666666667,6.833333333333333,0.0,7.0,NO_DEMAND,low_nonzero_demand,6.833333333333333,-5.833333333333333,5.833333333333333
28287,1,0,3,1,1,0.7000000000000001,6.777777777777778,6.3,14.0,NO_DEMAND,low_nonzero_demand,6.777777777777778,-5.777777777777778,5.777777777777778
463027,1,0,0,1,1,2.3999999999999995,6.714285714285714,6.7143,16.0,NO_DEMAND,low_nonzero_demand,6.7143,-5.7143,5.7143
