sku_number,sku_description,decision,decision_quality_label,confidence_score,data_quality_score,demand_evidence_strength,promo_period_demand_source,promo_units_expected_to_sell,recommended_order_units,commercial_coverage_ratio,remaining_promo_sales_stock_gap,remaining_end_stock_gap,execution_ready_flag,execution_blocker,proposed_action_tier
567302,Es Compact Powder 10,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
591461,Es Big Lashes Vol Boost Masc,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91052,Catr Cosmetic Sharpener,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
88242,Es Kajal Pencil 30,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
194035,Csc Refining Serum 30Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
93848,Sundae Mood Board Bmist 90Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
93851,Sundae White Tee Bmist 90Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
188942,Ariana Grande Tun B/Mist 236Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
197210,Pl Retractable Brush,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
68083,Es Extreme Shine Vol Lg 02,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
97769,Cake Curl Fnd Gel2Foam 200Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
93923,Fraim Heatless Curling Set,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
185259,Es 24Ever Ink Liner 01 Black,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
537187,Plunk 99% Pure A/V Gel 240Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
5446,Bathefex Softsole Express,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
92181,Es Hydra Kiss Lip Oil 08,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
88388,Es 8H Mte Comfort Lipliner 12,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
56951,Es The Rose Es Palette 20,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
95874,Es Wht Tint Lip & Chk Tint 10,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
197748,Es Dip El Wp 24H Lnglsting 01,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91018,Catr 20H Prcisn Wp Eye Pen 050,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
88283,Es 8H Mte Comfort Lipliner 01,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
95885,Es 8H Matte Comfrt Lipliner 19,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
190072,Pl Eyeshadow Brush,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,55,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
97201,Lunz Bonze Ul/Ecpse Mss 200Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,26.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,2,NO,,tier_5_do_not_buy
97947,Bioderma Sensibio Ar+ Cc 40Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,26.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,2,NO,,tier_5_do_not_buy
97576,Bioderma Hydrab Gel Msnt 400Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,26.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,2,NO,,tier_5_do_not_buy
95114,Bronte Body Brush 275G,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,26.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,2,NO,,tier_5_do_not_buy
167572,Catrsft Glm Bked Bls040,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,26.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,2,NO,,tier_5_do_not_buy
167548,Catr Kohl Kajal Wtrprof 200,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,26.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,2,NO,,tier_5_do_not_buy
58111,Moogoo Msm N/Oil Free Mst 120,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,26.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
38463,Moogoo Minimoo Bubb Wash 500Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,26.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
97652,Rabanne Olympea Edp 80Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
96703,Ck Euphoria Magnet Elixir 50Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
396532,Juicy/C Cout/Cout P100Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
203750,Guess For Women Edp 75Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
91910,Catr Peony Es Palte,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
91038,Catr The Pure Nude Es Palette,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
91947,Catr Blsh M/Stk 030,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
91967,Catr Repair Blossom Nail Oil,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
95861,Es Lash Prncs Masc Burgundy,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
92153,Es Jcy Bmb Glsy Butter Balm 03,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
591404,Es Big Lashes Vol Boost Masc,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
91895,Catr Kohl Kajal Waterproof 140,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
91150,Col Tp Optwht Enz 100G,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
333786,Colg Tb Zigzag Med 3 Pk,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,0.0,0,1,NO,,tier_5_do_not_buy
50701,Guess Seduct Noir Edt 75Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
97846,Antip Li Cav Int Nsh Msk 120Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91070,Catr Hd Liquid Covrge Fndn 040,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91877,Catr Soft Glam Filtr Fluid 020,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91878,Catr Soft Glam Filtr Fluid 030,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167105,Es Slky Blr Hydr Lngwear Fnd 1,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167109,Es Slky Blr Hydr Lngwear Fnd 1,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
90998,Catr 10In1 Dream Primer,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167593,Catrstf Blr Mtre Set Pwd 002,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
98108,Jf Sb Brightening Sp 250Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91071,Catr Prime And Fine Fxng Spray,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91945,Catr Blsh M/Stk 040,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91905,Catr M&S Lip Blm 070,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91048,Catr All Over Glow Tint 010,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91059,Catr Glam & Doll Vol Wp Masc,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91944,Catr Glow Tint 040,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91954,Catr M&P Lipplmp 020,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91937,Catr U/E Brghtnr 030,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
56950,Es The Nude Es Palette 10,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91872,Catr Under Eye Brightener 020,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91906,Catr Lip Bstr 050,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91863,Catr Brow Fix Soap Stick 010,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91956,Catr Max It Up Lip Extrme,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91948,Catr Glow Hl 040,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91033,Catr Matt Shne Cntrl Powdr 054,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91066,Catr Liq Cmflg Covrge Conc 005,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91951,Catr Arblsh Matt 140,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
92180,Es Hydra Kiss Lip Oil 06,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
92140,Es Lsh Prncs Masc Prmr Len&Vol,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167546,Catr Alrnd Masc Wtrprf Brn 020,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
95860,Es Clr It! Mtlc Liq Liner 01,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
95890,Es Hydra Kiss Lip Tint 03,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
92159,Es Brow Powder Duo Set 03,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91047,Catr Ink Eyeliner 010,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91072,Catr Inside Eye Khol Kajal 010,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
92150,Es Fix&Last Perf Fixing Spray,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167584,Catr Strngr Te Nail Hrdner 010,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
479196,Es Mattifying Compact Powdr 04,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
95870,Es Soft Touch Bouncy Glow 20,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167076,Es Soft Touch Mousse Blush 20,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
647875,Es Liquid Ink Eyeliner 01,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
88318,Es Ex Shine Volume Lipgloss 10,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167098,Es Mono Eyeshadow Matte 01,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167099,Es Mono Eyeshadow Matte 02,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167138,Es Gel Nail Polish 05,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
88387,Es 8H Mte Comfort Lipliner 11,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91892,Catr Kohl Kajal Waterproof 180,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
98134,Jf Vc Intense Purple Sp 50Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167127,Es Poutlin Sft Gld Lip Pencl 0,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
95893,Es Chili Bomb Shny Lipgloss 01,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
93821,Palmol Hwf Lum Oils Van 400Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
16736,Ck Be For Men Edt 200Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
97198,Lunabronze Gl/Moist Lt 200Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
97197,Luna Bronze Tan Milk 240Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
97196,Lunz Bronze Ill Tan Wtr 100Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
90986,Catr Hd Liquid Covrge Fndn 046,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
190097,Pl Rose Quartz Gua Sha,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
98183,Mf 2000Cal Popart Chk Pnt Bncy,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
98119,Jf Fe Is Sp 250Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
98120,Jf Fe Is Cd 250Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
98175,Mf 2000 Cal Mlw Blr Pch Blush,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167106,Es Slky Blr Hydr Lngwear Fnd 1,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
479212,Es Mattifying Compact Powdr 02,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167087,Es What The Length! Lash Growt,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
95866,Es El Pen Ex Long-Lasting 020,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
53981,Es Lash Princess Eff Mascara,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167112,Es Glow Like Honey Dewy Primer,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91940,Catr U/E Brghtnr 020,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
95867,Es Bouncy Plump Smthing Primer,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
68082,Es Extreme Shine Vol Lg 01,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167091,Es Micro Precise Brow Pencil 0,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167092,Es Micro Precise Brow Pencil 0,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
92170,Es Foundation Stick 190,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
92166,Es Foundation Stick 130,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167075,Es Ultr Strn & Precnail Glue,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167095,Es What The Fake! False Lashes,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167132,Es Glw Glycrn Lip Treat 01,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167093,Es Micro Precise Brow Pencil 0,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167073,Es Baby Got Blush 30,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167082,Es Slky Blr Hydr Lngwear Conc,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167085,Es Slky Blr Hydr Lngwear Conc,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
90989,Catr It'S Easy Black Liner 010,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
91019,Catr Brow Pwdr Set Wp 010,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167074,Es Fix & Last 14H Mkup Fixng L,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
167124,Es What The Fake! Plumping Lip,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
98082,Jf Vl Lightweight Cd 250Ml,DO_NOT_BUY,DO_NOT_BUY_LOW_EVIDENCE,54,32.0,WEAK,missing_promo_period_demand,0.0,0,,0,0,NO,,tier_5_do_not_buy
