sku_number,raw_model_order_units,target_order_units_to_hit_day_one_soh,current_recommended_order_units,proposed_commercial_recommended_order_units,raw_model_to_target_ratio,confidence_score,data_quality_score,promo_period_demand_source,proposed_order_policy
62471,0,2,0,0,0.0,58,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
67882,0,4,0,0,0.0,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
67897,0,3,0,0,0.0,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
386421,0,3,0,0,0.0,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
269875,0,3,0,0,0.0,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191879,0,0,0,0,,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
818895,0,0,0,0,,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
16728,0,3,0,0,0.0,56,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
194039,0,2,0,0,0.0,56,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
51771,0,1,0,0,0.0,56,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189094,0,2,0,0,0.0,56,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
185198,0,2,0,0,0.0,55,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
781207,0,2,0,0,0.0,55,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
472581,0,4,0,0,0.0,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
91455,0,3,0,0,0.0,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92260,0,3,0,0,0.0,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
56387,0,3,0,0,0.0,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198561,0,0,0,0,,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90901,0,2,0,0,0.0,53,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198941,0,1,0,0,0.0,53,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93918,0,0,0,0,,53,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90774,0,3,0,0,0.0,52,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
65560,0,0,0,0,,52,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
67328,0,0,0,0,,52,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
677469,0,2,0,0,0.0,52,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90464,0,4,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
88083,0,3,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90902,0,3,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
70978,0,0,0,0,,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
194029,0,2,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198942,0,0,0,0,,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93926,0,0,0,0,,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93984,0,2,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
87769,0,3,0,0,0.0,50,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193405,0,3,0,0,0.0,50,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
30527,0,3,0,0,0.0,50,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
87419,0,1,0,0,0.0,50,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
97990,0,1,0,0,0.0,50,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
490805,0,2,0,0,0.0,49,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90769,0,1,0,0,0.0,49,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
194089,0,4,0,0,0.0,48,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
372102,0,3,0,0,0.0,48,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199720,0,0,0,0,,48,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
291245,0,2,0,0,0.0,48,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
43396,0,2,0,0,0.0,47,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
97988,0,1,0,0,0.0,47,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94475,0,4,0,0,0.0,45,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
668004,0,0,0,0,,45,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90849,2,5,2,2,0.4,43,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90773,0,4,0,0,0.0,43,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
194043,0,2,0,0,0.0,42,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192860,0,3,0,0,0.0,42,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
97993,0,1,0,0,0.0,40,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92435,0,4,0,0,0.0,40,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92434,0,4,0,0,0.0,40,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192805,0,0,0,0,,39,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
95023,0,3,0,0,0.0,39,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
102088,0,2,0,0,0.0,38,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
769665,0,4,0,0,0.0,38,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
186092,0,2,0,0,0.0,37,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
55887,0,2,0,0,0.0,36,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
89752,0,4,0,0,0.0,36,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
31821,0,2,0,0,0.0,34,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
721417,1,3,1,1,0.333,34,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192124,0,3,0,0,0.0,34,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
20469,0,2,0,0,0.0,33,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
95497,2,5,2,2,0.4,32,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
30554,0,1,0,0,0.0,32,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
87431,0,4,0,0,0.0,32,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191889,0,3,0,0,0.0,32,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
59858,0,3,0,0,0.0,32,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195116,0,4,0,0,0.0,31,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189275,0,4,0,0,0.0,31,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199840,0,3,0,0,0.0,30,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92466,0,0,0,0,,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195090,0,4,0,0,0.0,29,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188744,0,3,0,0,0.0,29,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94648,0,3,0,0,0.0,29,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90015,0,2,0,0,0.0,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
798177,0,2,0,0,0.0,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
10431,0,4,0,0,0.0,28,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198293,0,3,0,0,0.0,28,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
67891,0,3,0,0,0.0,28,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
55499,0,3,0,0,0.0,28,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93334,0,0,0,0,,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
190119,0,0,0,0,,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90775,0,4,0,0,0.0,27,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196550,0,4,0,0,0.0,27,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
58978,0,3,0,0,0.0,27,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94491,0,0,0,0,,26,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
194046,0,2,0,0,0.0,26,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
5908,0,0,0,0,,26,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
97992,0,2,0,0,0.0,26,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
20841,0,1,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
194044,0,2,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
72663,0,3,0,0,0.0,25,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90435,0,0,0,0,,24,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198291,0,3,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
61294,0,0,0,0,,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
186524,0,0,0,0,,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
216755,0,0,0,0,,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
59860,0,2,0,0,0.0,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198287,0,2,0,0,0.0,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
87469,0,4,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192168,0,4,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90113,0,4,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
95477,0,4,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198292,0,3,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199379,0,3,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199948,0,3,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
32159,0,2,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94278,0,2,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
61295,0,4,0,0,0.0,22,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199738,0,0,0,0,,72,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188990,0,3,0,0,0.0,66,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191174,0,3,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189262,0,2,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192923,0,1,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
299936,0,4,0,0,0.0,50,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192930,0,1,0,0,0.0,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
15826,0,0,0,0,,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
47677,0,4,0,0,0.0,66,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199051,0,2,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
679010,0,4,0,0,0.0,40,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
87600,0,3,0,0,0.0,62,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
380600,0,3,0,0,0.0,31,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195096,2,5,2,2,0.4,24,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
62913,0,2,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196029,0,3,0,0,0.0,59,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
769878,0,3,0,0,0.0,52,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
298522,0,0,0,0,,30,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
885541,0,3,0,0,0.0,29,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
30626,0,3,0,0,0.0,67,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189243,0,4,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
36121,0,4,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
36122,0,4,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191175,0,3,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
71410,2,5,2,2,0.4,24,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93993,10,46,10,10,0.217,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
94008,0,4,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
57934,0,1,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
40079,0,4,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
731188,7,29,7,7,0.241,65,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
70983,0,2,0,0,0.0,58,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
74931,0,2,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
65583,2,5,2,2,0.4,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
28286,0,3,0,0,0.0,26,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
676195,0,2,0,0,0.0,65,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90436,0,0,0,0,,61,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
271519,0,2,0,0,0.0,61,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
20865,0,3,0,0,0.0,59,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
298077,0,3,0,0,0.0,53,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
908142,0,2,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
908150,0,1,0,0,0.0,47,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
28179,0,2,0,0,0.0,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
190124,0,0,0,0,,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
11608,0,2,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195433,7,30,7,7,0.233,68,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
195435,7,29,7,7,0.241,66,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
195434,0,1,0,0,0.0,41,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
259519,2,8,2,2,0.25,28,68.0,historical_units_same_discount_avg_fallback,raw_model_constrained
287334,0,4,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90346,2,8,2,2,0.25,29,68.0,historical_units_same_discount_avg_fallback,raw_model_constrained
300160,0,3,0,0,0.0,65,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
53929,0,3,0,0,0.0,65,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
668178,0,1,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195945,0,4,0,0,0.0,61,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90143,0,2,0,0,0.0,60,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
50661,0,3,0,0,0.0,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
74330,0,2,0,0,0.0,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
645753,0,4,0,0,0.0,56,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
65624,0,4,0,0,0.0,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
74328,0,4,0,0,0.0,29,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
537886,0,2,0,0,0.0,55,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
66921,0,2,0,0,0.0,68,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
61297,0,3,0,0,0.0,66,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94067,0,3,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195082,0,1,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
190142,0,3,0,0,0.0,55,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
24919,0,4,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195044,0,1,0,0,0.0,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
24918,0,4,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
29850,7,26,7,7,0.269,63,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
61289,0,3,0,0,0.0,66,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90115,0,3,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198723,0,2,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192801,0,3,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199902,0,0,0,0,,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
350173,0,4,0,0,0.0,60,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196041,0,4,0,0,0.0,58,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
