sku_number,sku_description,decision,current_soh_units,on_order_units,estimated_demand_before_promo_start_units,recommended_order_units,target_day_one_soh_units,projected_day_one_soh_before_order_units,projected_day_one_soh_after_recommended_order_units,expected_formula_day_one_soh_after_order,formula_difference,pass_fail
96489,May Face Lifter Fdn 355,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96491,May Face Lifter Fdn 385,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96616,Npmu Make Em Wndr Fdn Neut Tan,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96619,Npmu Make Em Wndr Fdn Honey,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96620,Npmu Make Em Wndr Fdn Cinnamon,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96623,Npmu Make Em Wndr Fdn Mahogany,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96626,Npmu Make Em Wndr Fdn Cocoa,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96627,Npmu Make Em Wndr Fdn Walnut,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96629,Npmu Make Em Wndr Fdn Deep Wal,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96631,Npmu Make Em Wndr Fdn Rich Coc,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96675,Catr Soft Glam Filter 010,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96677,Catr Soft Glam Filter 098,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96678,Catr Soft Glam Filter 040,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
94778,Rim M/T Btr Than Fltrs Tan,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
307521,Dv Eh Shower & Bath Oil 500Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
193309,Rim Lastfin 35Hr Fndn Dp Olive,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
97816,Batiste Hint Blk Dry Shp 200Ml,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
97815,Batiste Sens Dry Shp 200Ml,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
91022,Catr Hydro Supercharged Serum,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167104,Es Slky Blr Hydr Lngwear Fnd 1,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167107,Es Slky Blr Hydr Lngwear Fnd 1,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167108,Es Slky Blr Hydr Lngwear Fnd 1,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
94699,Rim K&F S/T Blur Mocha,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167566,Catrstf Blr Mtre Set Pwd 030,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167567,Catrstf Blr Mtre Set Pwd 040,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167591,Catrstf Blr Mtre Set Pwd 060,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
6828,Rim Fdn Matchperf 103 True Ivo,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
90428,Rim Thrl Skr Glsy Gloss 700,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
91946,Catr Blsh M/Stk 050,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
802158,Esi Ne Spring Romper Room,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167140,Es Gel Nail Polish 07,DO_NOT_BUY,0,6,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
186403,Rim Lf S/Shimr 904 Pink Frostg,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
92168,Es Foundation Stick 160,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
92171,Es Foundation Stick 210,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
95873,Es Baby Got Glow Hl Stick 10,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167077,Es Soft Touch Mousse Blush 30,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167078,Es Camouflage+ Matte Concealer,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
91035,Catr Slmmtc Prcswp Brw Pen 035,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
95844,Es Camo+ Matte Concealer 190,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
95838,Es Camo+ Matte Concealer 100,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
40363,Mpc My Perfect Wash 125Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
186283,Bioderma Sebium Kerato+ 30Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
198665,Gem Hydrating Body Sun 150Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
37039,Hawaiian Trop Spry50+ 175G,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
193314,Rim Mega Mte Liq Lip Love Bite,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
91963,Catr Matte Ls & Liner 010,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
96652,Npmu Sm Ll Cold Brew 2.0,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
90991,Catr Liq Cmflg Covrge Conc 001,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
31366,Rim Super Gel 20 Urbn Affair,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97245,Bondi Body Spf50+ Lotion 400Ml,DO_NOT_BUY,8,0,0.0,0,2.0,8.0,8.0,8.0,0.0,PASS
94700,Rim K&F S/T Blur Rose Van,DO_NOT_BUY,9,0,0.0,0,2.0,9.0,9.0,9.0,0.0,PASS
90982,Catr Hd Liquid Covrge Fndn 005,DO_NOT_BUY,7,0,0.0,0,2.0,7.0,7.0,7.0,0.0,PASS
192006,Hey Bud Hemp + Vit C Srm 30Ml,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
96613,Npmu Make Em Wndr Fdn Med Olve,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96618,Npmu Make Em Wndr Fdn Golden,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96621,Npmu Make Em Wndr Fdn Lght Nut,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96628,Npmu Make Em Wndr Fdn Warm Wal,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96630,Npmu Make Em Wndr Fdn Rich Esp,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96470,May Lifter Conceal 55,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96471,May Lifter Conceal 60,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96638,Npmu Jelly Job Cherry Jelly,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96653,Npmu Lip Iv Petal Pouring,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96654,Npmu Lip Iv Drippin' Nude,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96655,Npmu Lip Iv Magenta Mist,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96457,May Lift Ls Stn Speed Walk 105,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
90981,Catr Hd Liquid Covrge Fndn 070,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
96648,Npmu Fat Matte Lb Cashmere C,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96649,Npmu Fat Matte Lb Rose Robe,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96650,Npmu Fat Matte Lb Mauve Clou,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96651,Npmu Fat Matte Lb Pink Puff,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96657,Npmu Fat Matte Lb Scrlt Snug,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
94694,Rim K&F S/T Blur Nat Beige,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
184836,Hey Bud Niacin/Hemp Serum 30Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
91918,Catr 10In1 Primr 020,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
94679,Rim K&F S/T Glow Nat Beige,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
91041,Catr Vol&Lft Wp Masc Pwr 010,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
167094,Es Micro Precise Brow Pencil 0,DO_NOT_BUY,1,10,0.0,0,2.0,11.0,11.0,11.0,0.0,PASS
167088,Es Wt Lenth Extrm Length Masc,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167089,Es Wt Lenth Extrm Length Masc,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
88731,Daily Supercalm Cleanser 100Ml,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
167113,Es Spot Squad Holo Pimple Patc,DO_NOT_BUY,12,0,0.0,0,2.0,12.0,12.0,12.0,0.0,PASS
91909,Catr Caf Ls&Br Serum,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
91968,Catr Melted Sun Liq Brnzer 035,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
92930,Uj G/Moisturiser 50Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167125,Es What The Fake! Plumping Lip,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167126,Es What The Fake! Plumping Lip,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
91875,Catr Shaper Con&Glow Stick 040,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
167090,Es Ilv Xtrm Crzy Vol Masc Wter,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167118,Es Blur Souffle Matte Lip Crea,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167123,Es Aura Points Colour Changing,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
91012,Catr Big Bold Wp Ex Vol Masc,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
91917,Catr 4In1 Lumnzr 010,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
168259,May Lash Sensat Body Masc Wp,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
87486,Hawaiian Trop Silk Hyd Face50M,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167120,Es Hydra Kiss Lip Oil 10,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
36653,May Fitme Mp Fdn Truffle,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167086,Es Slky Blr Hydr Lngwear Conc,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167117,Es Blur Souffle Matte Lip Crea,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
167097,Es Get Big! Lashes Curl Boost,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167121,Es Juicy Bomb Glossy Butter Ba,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
91955,Catr Melt&Plump Lip Plmpr,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
167134,Es Uv Rescue Nail Repair Treat,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
91935,Catr G&D Prmr Msc,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
91001,Catr 24H Brush Liner 010,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
90992,Catr Liq Cmflg Covrge Conc 048,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
91865,Catr Clr&Fix Brow Gel Masc 020,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
91927,Catr Plump Lip Bster,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
90791,Jojoba Hand Cream 50Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167114,Es Extreme Shine Volume Lipglo,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
95884,Es Lip Swirl Caring Mask 01,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
97982,Rim Thrl Skr Shmer Shk El E/B,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
91053,Catr Allround Wp Mascara 010,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
95881,Es Satin Glow Lum Shine Ls 03,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
668319,Esi Ne Luxeff Set In Stones,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
91879,Catr Vitamin C Fresh Glw Primr,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
91943,Catr Es Pal 030,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167144,Es Gel Nail Polish 16,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167150,Es Gel Nail Polish 31,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167153,Es Gel Nail Polish 37,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167156,Es Gel Nail Polish 45,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
91899,Catr Liq Blsh 010,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
92152,Es Jcy Bmb Glsy Butter Balm 02,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
90993,Catr Liq Cmflg Covrge Conc 060,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
90994,Catr Liq Cmflg Covrge Conc 080,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
91932,Catr Car Lipblm 030,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
91890,Catr 20H Gel Eye Pencil Wp 110,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
91896,Catr 20H Gel Wp Eye Pencil 120,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
167079,Es Glassy Ice Mini Nail Polish,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
167122,Es Extreme Shine Volume Lipglo,DO_NOT_BUY,1,3,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
167596,Catr Gls Obs Lp Glaze 060,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
167103,Es Mono Eyeshadow Glitter 02,DO_NOT_BUY,0,3,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
189857,Es Extreme Shine Vol Lg 102,DO_NOT_BUY,0,3,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
21963,Es Coverstick 20 Matt Sand,DO_NOT_BUY,0,3,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
97545,Cetaphil Adv Def Serum 30Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
90790,Jojoba Neck Lifting Con 30Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97804,Gm Hair Smoothing Oil 100Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
94479,Garn Vit C Clnsng Balm 100G,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97805,Gm Hair Slick Balm 20G,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
6480,Essano Coll Firming Serum 30Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
96622,Npmu Make Em Wndr Fdn Capuccin,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
87605,Rim Thrlskr Glsygls Bry,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
192069,Q+A Vitamin C Body Cream 250Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97507,Garn Vit C Sorbet Crm 100G,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97508,Garn Hyal Sorbet Crm 100G,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97509,Garn Salicylic Sorbet Crm 85G,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
15272,Sun Bum Face Stick Spf30 13G,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
668046,Esi Ne Buy Me A Cameo,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
96544,Cetaphil Daily Adv U/H Lot 100,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97770,Cake Fin Touch Pist 200Ml,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
97771,Cake Fin Touch Pnk Jasm 200Ml,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
97772,Cake Fin Touch Van Mac 200Ml,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
97773,Curl Fnd Smth Blw Magic 200Ml,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
94256,C/Beauty B-Gone Drops 30Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
97767,Cake Care Taker Shp 295Ml,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
97768,Cake Care Taker Cnd 295Ml,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
92926,Uj Body Lotion 500Ml,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
87651,Illuminating Jojoba 50Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
190094,Pl Facial Roller,DO_NOT_BUY,8,0,0.0,0,2.0,8.0,8.0,8.0,0.0,PASS
88732,Daily Exfoliatior 100Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
193305,Rim Lastfin 35Hr Fndn Gld Crml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
88315,Es Juicy Bomb Lipgloss 104,DO_NOT_BUY,8,0,0.0,0,2.0,8.0,8.0,8.0,0.0,PASS
97130,Rim Thrl Skr Shmr Shk El Blsh,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
94512,Cetaphil I/Moisture Crm 100G,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
190090,Pl Pointed Precision Tweezer,DO_NOT_BUY,8,0,0.0,0,2.0,8.0,8.0,8.0,0.0,PASS
95858,Es Line N' Stain! Tattoo Ll 03,DO_NOT_BUY,0,3,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
94490,Ff Instant Exosome Lift 30Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
184833,Hey Bud Night Moisturiser 50G,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97596,Boost Lab Hydrogel Eye Masks,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97498,Tbh Body Lotion 300Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97496,Tbh Body Wash 300Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
96642,Npmu Wndr Pwd Banana Brat,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
197586,Sundae Berry Aha Foam 265Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
192005,Hey Bud Hydrating Mask 100G,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
94174,Nivea Cell Epigen Rej Srm 30Ml,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
97302,Coco&Eve Gradual Lotion 200Ml,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
97497,Tbh Body Milk 200Ml,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
192186,Thayers S/Mshrm Milky Cleanser,DO_NOT_BUY,7,0,0.0,0,2.0,7.0,7.0,7.0,0.0,PASS
97575,Bioderma Perfect Glow 40Ml,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
97300,Coco&Eve Bronzing Face Md 30Ml,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
96625,Npmu Make Em Wndr Fdn Deep Ric,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
96451,May Lift Ls Mte Avenue A 007,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
96165,Innisfree Gt Cermde Crm 50Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96656,Npmu Fat Matte Lb Fzzy Flame,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
96609,Npmu Make Em Wndr Fdn Class Iv,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
96602,Npmu Make Em Wndr Fdn Fair Por,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
96603,Npmu Make Em Wndr Fdn Cool Por,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
96610,Npmu Make Em Wndr Fdn Lght San,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
96511,May Sculp Stix 016 Black Blur,DO_NOT_BUY,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
96164,Innisfree Gt Cermde Mlk 160Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
96632,Npmu Jelly Job Just Jelly,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
96643,Npmu Wndr Pwd Cinnamon Catch,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
97595,Boost Lab Exfoliating Toner,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
97573,Bioderma Sebium Gel Msnt 200Ml,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
88303,Es Baby Got Bronze Brnz Stk 10,DO_NOT_BUY,3,3,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
96448,May Lift Ls Mte Wild Card 004,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
97987,Rim Lst Fnsh Lipstick Knda Cte,DO_NOT_BUY,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
199943,Hey Bud Repair Serum 25Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
94492,Hey Bud Niacinamide Moist 50Ml,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
193068,Mf Facefinity Fndn Bronze,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
43907,Clairol Ni 5R Medium Auburn,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
90479,Rim Super Gel Nail Polish 100,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
90481,Rim Super Gel Nail Polish 104,DO_NOT_BUY,2,0,0.0,0,2.0,2.0,2.0,2.0,0.0,PASS
97203,Luna Bronze T/Eclps Mss 200Ml,DO_NOT_BUY,8,0,0.0,0,2.0,8.0,8.0,8.0,0.0,PASS
97200,Luna Bronze Ngt Face Srm 30Ml,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
97194,Lunz Bronze Inst Brz Cr 130Ml,DO_NOT_BUY,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
24359,Jojoba Ultimate Serum 30Ml,DO_NOT_BUY,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
