regime_error_profile_key,stock_position_regime,sku_demand_regime,supplier_replenishment_regime,promo_convexity_regime,cash_efficiency_regime,customer_basket_trust_regime,release_ready_flag,promo_demand_source_quality,promo_start_soh_source_quality,row_count,actual_units_total,forecast_units_total,WAPE,bias_pct,MAE,RMSE,missed_demand_units,leftover_units,cash_tied_above_optimal,average_distance_to_optimal_before,average_distance_to_optimal_after,distance_to_optimal_improvement,release_ready_count,unsafe_count,constraint_block_count,unknown_soh_count,recommended_confidence_cap,candidate_count,segment_bias_control_status
OPTIMAL|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OPTIMAL,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,80,444.0,78.938937,0.8353085382882882,-82.22096013513513,4.635962387499999,8.419552428692409,125.0,0.0,0.0,0.8283625000000001,4.476112499999999,-3.64775,0,80,80,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OPTIMAL,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,77,241.0,84.74550999999998,0.6844953775933611,-64.83588796680499,2.1423816363636368,3.6783093225180394,24.0,0.0,0.0,0.850103896103896,3.7581558441558425,-2.908051948051948,0,77,77,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL_LOW_VOLUME|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OPTIMAL_LOW_VOLUME,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,75,52.0,29.786494000000005,0.7005225384615384,-42.71828076923076,0.48569562666666666,1.132031569832208,7.0,3.0,14.46,0.0005466666666666657,0.5758933333333334,-0.5753466666666667,0,75,75,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,74,121.0,181.050133,0.583751479338843,49.62820909090908,0.954512554054054,1.220732729197371,0.0,9.535,45.959999999999994,2.528364864864865,0.5529594594594595,1.9754054054054055,0,74,74,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,73,350.0,238.77595100000002,0.45519305428571427,-31.77829971428571,2.1824324520547944,3.2628974590568176,41.0,0.0,0.0,4.67558904109589,3.261082191780822,1.4145068493150683,73,0,0,0,9.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,73,122.0,217.237068,0.7893623934426229,78.06317049180326,1.3192083835616437,1.5501405040695637,0.0,24.678,118.953,2.5494383561643836,0.663904109589041,1.8855342465753426,73,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,73,78.0,53.88113499999999,0.7131862948717949,-30.9216217948718,0.7620346712328767,1.3820625243126146,11.0,53.92300000000001,259.907,1.3693013698630137,1.1085342465753425,0.26076712328767127,0,73,73,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,72,46.0,45.828475,0.6085668913043477,-0.37288043478261435,0.38880662499999996,0.7759165390219797,0.0,35.057,168.973,1.9939722222222223,0.6404027777777777,1.3535694444444446,0,72,72,0,5.0,0,BIAS_CONTROLLED
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,69,113.0,114.74069399999999,0.457527238938053,1.5404371681415845,0.7492837391304347,0.9167862188236452,5.0,0.0,0.0,2.000942028985507,0.7174927536231884,1.283449275362319,69,0,0,0,37.0,38,BIAS_CONTROLLED
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,66,110.0,44.00195,0.6637356181818183,-59.99822727272728,1.1062260303030305,2.669716498401174,17.0,33.245,160.24,2.0454545454545454,1.012818181818182,1.0326363636363634,0,66,66,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,65,94.0,114.242185,0.5036104574468085,21.534239361702134,0.7282982000000001,0.9378386573136619,0.0,2.34,11.279,2.727646153846154,0.7534923076923078,1.9741538461538461,0,65,65,0,5.0,0,BIAS_MODERATE_REVIEW
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,59,45.0,27.715128,0.9691336444444448,-38.410826666666665,0.7391697288135597,2.310287056246313,0.0,299.407,1443.1430000000003,6.151932203389831,5.074694915254237,1.0772372881355932,0,59,59,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,OPTIMAL,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,58,287.0,191.972394,0.4317492404181185,-33.11066411149825,2.1364143448275863,3.2830056475174256,0.0,0.0,0.0,1.3859827586206896,4.748224137931034,-3.3622413793103445,58,0,0,0,9.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_RISK|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_RISK,NO,UNSAFE,LOW,56,13.0,14.255619999999999,1.018595230769231,9.658615384615374,0.23645960714285716,0.892215682521909,0.0,221.889,1069.523,4.214285714285714,3.9623035714285715,0.2519821428571428,0,56,56,0,5.0,0,BIAS_CONTROLLED
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_RISK|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_RISK,NO,UNSAFE,LOW,56,8.0,14.432717,1.053069375,80.4089625,0.15043848214285713,0.3621880380016958,0.0,244.362,1177.8339999999998,4.535714285714286,4.363607142857143,0.17210714285714285,0,56,56,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,52,260.0,459.862592,1.5214841384615383,76.8702276923077,7.607420692307692,14.11097105608123,51.0,213.04500000000002,1026.875,5.328326923076925,6.152384615384615,-0.8240576923076921,52,0,8,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,50,34.0,41.546306,0.8052411764705882,22.195017647058826,0.5475639999999999,1.046075728003628,0.0,235.85299999999998,1136.812,5.58,4.71706,0.8629399999999999,0,50,50,0,5.0,0,BIAS_MODERATE_REVIEW
OPTIMAL|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,OPTIMAL,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,47,80.0,117.22601000000002,0.5996025749999998,46.532512500000024,1.0206001276595742,1.246220412909216,0.0,2.8979999999999997,13.969,1.1020851063829789,1.1106382978723404,-0.008553191489361699,47,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_RISK|NO|UNSAFE|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_RISK,NO,UNSAFE,LOW,47,12.0,8.657557000000002,0.5113579166666669,-27.85369166666665,0.13055946808510643,0.3983192791267626,1.0,49.85900000000001,240.32499999999993,1.2553191489361701,1.1246595744680854,0.13065957446808515,0,47,47,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,46,64.0,119.85703,0.9024826562499999,87.27660937499999,1.2556280434782607,1.4971194552746516,0.0,3.758,18.113,3.3053260869565215,0.6290652173913045,2.6762608695652177,46,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,45,210.0,149.153262,0.42359961904761906,-28.974637142857134,1.9767982222222225,2.6020087877844342,22.0,0.0,0.0,4.052488888888889,3.209977777777778,0.842511111111111,45,0,0,0,22.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,44,57.0,99.867746,0.8139660701754385,75.20657192982455,1.0544560454545453,1.2476588607174712,0.0,0.184,0.887,4.672272727272727,1.0442727272727275,3.628,44,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,43,284.0,36.744932999999996,0.9347770880281688,-87.06164330985915,6.173876581395348,15.116674745962575,1.0,207.517,1000.2300000000001,11.095837209302326,5.875813953488372,5.220023255813953,0,43,43,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,43,78.0,90.357901,0.47674683333333323,15.84346282051282,0.8647965813953487,1.040970512515649,0.0,7.959,38.362,2.000953488372093,0.8130000000000001,1.187953488372093,43,0,0,0,22.0,35,BIAS_CONTROLLED
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,41,75.0,64.87033199999999,0.39536304,-13.506224000000014,0.7232250731707317,1.0362610496525124,4.0,1.0,4.82,0.975609756097561,0.8536585365853658,0.12195121951219512,0,41,41,0,5.0,0,BIAS_CONTROLLED
UNDERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,41,298.0,101.574627,0.6591455469798658,-65.91455469798657,4.790862756097561,6.904300424802948,114.0,0.0,0.0,2.9591707317073164,2.812829268292683,0.14634146341463414,0,41,41,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,35,37.0,26.797034999999997,0.810412081081081,-27.575581081081086,0.8567213428571427,1.9649759085643992,2.0,173.302,835.3169999999999,6.806314285714285,5.129657142857142,1.676657142857143,0,35,35,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL_LOW_VOLUME|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_RISK|NO|UNSAFE|LOW,OPTIMAL_LOW_VOLUME,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_RISK,NO,UNSAFE,LOW,35,29.0,19.841897,0.5862290689655173,-31.579665517241377,0.4857326571428571,1.087899622899978,3.0,3.0,14.46,0.0,0.40217142857142857,-0.40217142857142857,0,35,35,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,34,48.0,39.291067999999996,0.438718125,-18.14360833333334,0.6193667647058824,1.0061792881375566,5.0,0.0,0.0,1.9411764705882353,0.9411764705882353,1.0,0,34,34,0,5.0,0,BIAS_MODERATE_REVIEW
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,34,60.0,76.65898299999999,0.5659380833333334,27.764971666666654,0.9987142647058824,1.1716889424486272,1.0,24.0,115.68,2.0018529411764705,0.943029411764706,1.0588235294117647,34,0,0,0,10.0,0,BIAS_MODERATE_REVIEW
OPTIMAL|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,OPTIMAL,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,33,38.0,76.22295899999999,1.0358948684210525,100.58673421052629,1.1928486363636364,1.387275842386525,0.0,1.6520000000000001,7.963,0.7330606060606061,0.856030303030303,-0.12296969696969696,33,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,OPTIMAL,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,30,128.0,90.610996,0.39673990625,-29.210159375,1.6927569333333332,2.8108061894591736,0.0,0.0,0.0,1.2437333333333338,4.245633333333334,-3.0019,30,0,0,0,22.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,29,34.0,53.43893400000001,0.6893215294117647,57.17333529411768,0.8081700689655172,0.883196094713419,0.0,9.0,43.38,2.0,0.4827586206896552,1.5172413793103448,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,29,50.0,55.114209,0.45214805999999996,10.228418000000005,0.7795656206896551,1.022684128121966,4.0,0.0,0.0,2.0,0.6896551724137931,1.3103448275862069,29,0,0,0,17.0,17,BIAS_CONTROLLED
OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,29,66.0,70.974803,0.42610319696969706,7.537580303030294,0.9697521034482761,1.2808194096725871,0.0,17.503999999999998,84.367,2.6071724137931036,0.8758620689655172,1.7313103448275862,29,0,29,0,5.0,0,BIAS_CONTROLLED
OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,28,441.0,34.511036,0.9338249523809523,-92.17436825396825,14.707742999999999,36.40052910536659,135.0,14.083,67.88,5.234928571428571,6.934678571428572,-1.6997499999999999,0,28,28,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,OPTIMAL,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,28,39.0,65.256062,0.7863288717948717,67.3232358974359,1.0952437857142854,1.3462875648371497,0.0,0.737,3.552,0.41278571428571437,0.9328214285714286,-0.5200357142857143,28,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,26,45.0,87.067615,0.9385025555555556,93.4835888888889,1.6243313461538462,1.9118552035746388,0.0,14.061000000000002,67.775,2.9618846153846152,0.8127307692307693,2.149153846153846,26,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,24,42.0,59.641599,0.4885946428571429,42.00380714285714,0.855040625,1.0007992783425863,0.0,2.534,12.214,2.2722083333333334,0.608375,1.6638333333333335,0,24,24,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,23,26.0,42.152644,0.7086264615384616,62.125553846153856,0.8010560000000002,0.8708492149299366,0.0,0.0,0.0,4.080521739130435,0.9500869565217391,3.130434782608696,23,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,23,49.0,54.976819,0.451489081632653,12.197589795918365,0.9618680434782607,1.2276870946138658,0.0,10.978,52.913000000000004,2.192652173913044,0.8923913043478259,1.3002608695652174,23,0,23,0,5.0,0,BIAS_CONTROLLED
UNDERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|HIGH|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,HIGH,LOW,23,38.0,54.432376000000005,0.47553026315789476,43.24309473684212,0.7856586956521739,1.1341251487390394,0.0,0.0,0.0,4.8980434782608695,1.3328260869565216,3.5652173913043477,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|HIGH|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,HIGH,LOW,23,53.0,76.48464600000001,0.46463569811320754,44.3106528301887,1.0706822608695652,1.4302092582308124,0.0,0.571,2.752,3.180434782608695,1.1431304347826088,2.0373043478260873,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
